position,x,y
703,0.5190850446231658,6.377603174604598
704,1.2878251011688198,2.889421907168401
705,0.4164458139997691,0.854437970023505
706,0.2801579595051833,0.46178343949044587
707,0.27971541347154283,0.28767556375452924
708,0.1928141976978102,0.28895557582028303
709,0.28707274709573805,0.3228217369547275
710,0.25677762344809546,0.29893638663625616
711,0.1861883856526318,0.24118487518334034
712,1.206431988721981,1.1290274209916815
713,0.9153677155673976,0.08917197452229299
714,1.1594520691452235,0.18378059484454315
715,1.255426142402627,0.20021027198657465
716,1.2907038012308647,0.20021027198657465
717,1.1909139668673916,0.18110199173179756
718,1.4535687641689605,0.19566610697055867
